age,balance,housing,loan,duration,campaign,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,poutcome_other,poutcome_success,poutcome_unknown
40,436,1,0,231,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
47,831,1,0,316,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
57,206,1,0,216,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41,290,1,0,240,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
48,1,0,0,669,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42,57,1,0,425,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30,-457,1,0,143,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
58,1387,1,0,174,5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45,24598,1,0,313,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49,30,1,0,135,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42,1022,1,0,146,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
53,56,1,1,152,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,-2,0,0,402,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
32,121,1,0,213,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,842,1,0,144,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
43,693,1,0,124,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,-333,1,0,183,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
50,1533,1,0,325,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,46,1,0,39,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
53,18,0,0,503,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,44,1,0,95,4,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,-100,1,0,680,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
44,510,1,0,421,4,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
55,685,1,0,174,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
46,187,1,0,113,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45,66,1,0,808,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
34,560,1,0,198,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,0,1,0,195,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
59,27,0,0,347,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True
31,12,1,0,208,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
44,34,1,0,404,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
33,1068,1,0,396,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
40,211,1,0,216,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
46,377,1,0,98,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48,263,1,0,350,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
42,1263,1,0,114,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
27,8,1,0,88,3,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
48,126,1,1,379,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59,230,1,0,190,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46,841,1,0,158,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
38,308,1,0,102,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43,1,1,0,306,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
38,86,1,0,218,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,157,1,0,54,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,22,1,0,344,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38,46,1,1,195,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
37,1293,0,0,652,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
25,122,1,0,286,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48,131,1,0,189,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
49,143,1,0,83,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
38,393,0,0,184,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43,98,1,0,235,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
33,0,1,0,290,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
55,224,1,0,232,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
38,757,1,0,133,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
49,245,1,1,318,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
40,8486,0,0,260,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
43,350,0,0,437,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,20,1,0,402,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
58,1667,1,1,85,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
57,345,1,0,125,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
32,10,1,0,501,4,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
56,830,1,1,1201,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,29,1,0,253,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
60,545,1,0,1030,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37,8730,1,0,149,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
46,477,1,0,114,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
27,4,1,0,243,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43,1205,1,0,769,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,0,1,1,135,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
40,263,1,0,231,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,1,0,0,76,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
34,283,0,1,199,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
47,206,1,0,152,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
42,17,1,0,124,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True
48,141,1,1,424,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,16,1,0,43,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
50,206,1,0,154,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
52,7,0,0,203,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,0,0,0,326,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,0,0,0,393,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
46,1927,1,0,241,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
38,284,1,0,483,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
46,1660,1,0,259,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,406,1,0,227,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
51,230,1,0,673,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,-25,1,0,576,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
48,182,1,0,180,2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,1169,1,0,168,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True
34,67,1,0,90,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,77,0,0,505,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,0,1,0,245,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True
52,55,1,1,186,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
33,72,1,0,623,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
49,163,1,0,496,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32,151,1,0,118,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,113,1,0,342,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,0,1,0,225,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
38,9,1,0,185,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,375,1,0,196,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,1142,1,0,276,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
54,2102,1,0,76,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
38,4325,1,0,87,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
40,217,1,0,195,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
55,131,1,0,744,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42,1680,1,0,765,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,0,1,0,262,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
40,46,1,0,119,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
32,320,1,0,198,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
55,183,1,0,150,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45,39,0,0,241,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35,560,1,0,181,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,469,0,0,196,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35,530,1,0,149,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,61,1,0,246,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
34,242,1,0,112,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
36,139,1,0,309,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True
24,0,1,0,278,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
34,367,1,0,140,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
